customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
170,Jammal,Gever,Male,80,02-06-1975,Pharmacist,Health,High Net Worth,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",No,21
171,Halli,Davidoff,Female,62,04-12-1970,Assistant Manager,Manufacturing,Mass Customer,N,•?•?¬(å«‰•?‰©,No,10
172,Hilton,Carney,Male,54,12-09-1988,Editor,Manufacturing,Affluent Customer,N,NIL,Yes,6
173,Ebba,Hanselmann,Female,99,02-01-1997,General Manager,Health,Affluent Customer,N,¬?¾Ê?,No,1
174,Catie,Tosspell,Female,93,26-11-1989,Food Chemist,Health,Mass Customer,N,‰,No,12
175,Templeton,Hambrook,Male,36,28-11-1975,Quality Engineer,Manufacturing,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,No,5
176,Angelo,Clayal,Male,39,13-04-1992,Accountant I,Property,Mass Customer,N,<script>alert('hi')</script>,No,10
177,Ondrea,Pablos,Female,25,09-11-1989,Professor,Financial Services,High Net Worth,N,“Â’??’“ “«’“¡µÂ“,No,4
178,Matthieu,Bertelmot,Male,2,03-04-1967,,n/a,Affluent Customer,N,1.00E+02,No,8
179,Esteban,Sewill,Male,23,11-05-1966,Environmental Tech,Manufacturing,High Net Worth,N,åüèÌ‰€±èÌåøèåÀ,Yes,6
180,Trisha,Neasham,Female,16,17-09-1971,Web Designer III,Argiculture,Affluent Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,No,14
181,Pavla,Braunle,Female,49,21-11-1982,Senior Editor,Manufacturing,Mass Customer,N,-1.00E+02,No,9
182,Lydon,Dahlman,Male,99,20-11-1992,Sales Associate,Financial Services,Affluent Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ?olop æ‚ ‚ƒ?oqƒl æn æunp‡«p‡«ƒu‡« ƒ?odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ?næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ?olop ƒønsd‡« ƒø‚ƒ?oè´,Yes,7
183,Dannie,Hissie,Female,7,05-08-1997,Geologist III,Retail,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,3
184,Nappie,Paolo,Male,40,13-12-1971,Marketing Manager,Manufacturing,High Net Worth,N,‰,Yes,7
185,Crosby,Walcot,Male,80,13-12-1979,,Property,Mass Customer,N,‰¡‰«‰µ,Yes,13
186,Mireielle,Jeppe,Female,46,06-05-1974,Software Test Engineer I,Financial Services,Mass Customer,N,-1.00E+02,No,3
187,Pincas,Ather,Male,97,28-01-1954,Structural Engineer,n/a,Mass Customer,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,No,11
188,Audry,Seine,Female,54,22-06-1975,Safety Technician II,Property,High Net Worth,N,',Yes,13
189,Umberto,Torricella,Male,73,19-07-1981,Safety Technician I,Financial Services,Affluent Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,No,10
190,Hayley,Girardengo,Female,42,04-02-1979,Registered Nurse,Health,Affluent Customer,N,-1,No,10
191,Christopher,Heining,Male,22,27-04-1960,Help Desk Operator,n/a,Affluent Customer,N,?µ ? ? ?,Yes,6
192,Goldi,Osler,Female,2,19-11-1978,Junior Executive,Health,Mass Customer,N,"""'",Yes,8
193,Foss,Hardes,Male,13,22-07-1964,Recruiting Manager,Manufacturing,Mass Customer,N,"<>?:""{}|_+",Yes,12
194,Ursala,Ferrai,Female,4,16-11-1974,Web Developer III,Financial Services,Affluent Customer,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,No,10
195,Talyah,Rylatt,Female,34,14-11-1958,Project Manager,Manufacturing,Mass Customer,N,“ü‘‘¡’Ê‘´«,No,6
196,Swen,Odhams,Male,90,22-02-1966,Programmer Analyst II,Manufacturing,High Net Worth,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,6
197,Avis,,Female,32,27-01-1977,,n/a,High Net Worth,N,,No,5
198,Vanya,Gumb,Female,82,29-11-1981,Assistant Media Planner,Entertainment,Mass Customer,N,,No,16
199,Verla,Alven,Female,61,13-02-1978,Junior Executive,Health,Mass Customer,N,?µ ? ? ?,Yes,21
200,Hube,Weald,Male,7,04-02-1957,Physical Therapy Assistant,Property,Affluent Customer,N,•?•?•?,Yes,19
201,Salem,Huie,Male,45,20-04-1966,Design Engineer,Manufacturing,Mass Customer,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,Yes,11
202,Audie,Pillinger,Female,38,24-06-1963,Librarian,Entertainment,Affluent Customer,N,-1,Yes,16
203,Donovan,Conry,Male,71,13-01-1964,Senior Quality Engineer,Argiculture,Mass Customer,N,‰?À ?»?À ??À ??À ??À ??À,Yes,11
204,Thorny,Hackworth,Male,56,01-10-1976,Editor,Financial Services,Mass Customer,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",No,5
205,Rolfe,Kellard,Male,18,01-12-1958,Administrative Assistant II,Financial Services,Mass Customer,N,‰¢,Yes,6
206,Mari,Chevolleau,Female,98,19-07-1954,Statistician I,n/a,Mass Customer,N,¡Šü?‹‹‹Ç‹‹‹?Šü‹‹,Yes,14
207,Adena,Whyman,Female,9,10-08-1994,,n/a,Mass Customer,N,-1.00E+02,No,7
208,Rutter,Excell,Male,57,31-10-1994,Office Assistant III,Property,High Net Worth,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ?olop æ‚ ‚ƒ?oqƒl æn æunp‡«p‡«ƒu‡« ƒ?odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ?næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ?olop ƒønsd‡« ƒø‚ƒ?oè´,No,5
209,Udall,Bellard,Male,9,28-08-1957,Analog Circuit Design manager,n/a,Affluent Customer,N,‹?ˆ??ˆ¼ôêˆ¼ˆ??•? ‹?ˆ??ˆ¼ôêˆ¼ˆ??•?,Yes,6
210,Albrecht,Thomasson,Male,50,18-11-1963,Assistant Manager,Property,Mass Customer,N,test‰Êtest‰Ç,No,18
211,Beitris,,Female,6,04-03-1974,VP Marketing,Manufacturing,Mass Customer,N,-0.5,Yes,5
212,Nanice,Ellse,Female,21,19-11-2001,Desktop Support Technician,IT,Affluent Customer,N,‰¡‰«‰µ,No,1
213,Lockwood,Exroll,Male,13,14-05-1996,Actuary,Financial Services,High Net Worth,N,‹,Yes,6
214,Jeramie,Cellier,Male,82,29-11-1957,Food Chemist,Health,Mass Customer,N,•?•?•?,No,6
215,Debera,Foxworthy,Female,37,24-06-1974,Assistant Professor,Retail,High Net Worth,N,Œ£?¾?¢»,Yes,18
216,Cinderella,Parcall,Female,12,12-01-1995,Quality Engineer,Financial Services,High Net Worth,N,"__•?(,_,*)",Yes,7
217,Jeralee,Quartly,Female,63,09-12-1979,,Manufacturing,High Net Worth,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,16
218,Stefa,Dunnan,Female,37,06-08-1993,Administrative Officer,Property,High Net Worth,N,íí¼êí?íøêTí±í?êí´êêhêí?eêêí?ííí?í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí?í¼í?êíøêeêíÊíÈíÊrí¬í?êí¼íêíídêíÊíí?íÂíií?êí©êêí?aíÊííÂêínêê íÈíí¡êêhíµêií?íví¢êeêí?ê-ñí?í©í?êmí?í?íÇiêêíí?níêdí£í êíøí?êoí¬ííøí¡í?,Yes,8
219,Markus,Mughal,Male,9,25-11-1964,Database Administrator III,Health,Mass Customer,N,Œ£?¾?¢»,No,7
220,Jeniffer,Apark,Female,79,10-05-1954,Electrical Engineer,Manufacturing,High Net Worth,N,-0.5,No,9
221,Mara,Bloore,Female,14,10-03-1980,Tax Accountant,Manufacturing,Mass Customer,N,(•?Á‰ ‰ ‰•?Á),No,14
222,Nev,Larive,Male,89,03-09-1978,Clinical Specialist,Health,Mass Customer,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,No,16
223,Ossie,Meaton,Male,13,26-11-1983,VP Sales,n/a,Affluent Customer,N,NIL,Yes,14
224,Morgun,Girvan,Male,2,03-12-1967,Compensation Analyst,Financial Services,Affluent Customer,N,0,No,17
225,Brittaney,Pring,Female,84,11-03-1977,Pharmacist,Health,Affluent Customer,N,<script>alert('hi')</script>,No,13
226,Bondie,Letty,Male,96,11-11-1977,Database Administrator IV,Manufacturing,Mass Customer,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",No,20
227,Wendall,McKeand,Male,99,14-08-1973,Accountant I,Entertainment,Mass Customer,N,-$1.00,No,18
228,Lucia,Pickervance,Female,59,25-05-1986,Systems Administrator II,Manufacturing,High Net Worth,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí?íêGíÈOí?íí¨,No,12
229,Vaughn,Lambis,Male,30,06-03-1966,,Property,High Net Worth,N,',No,19
230,Maegan,Scyone,Female,74,24-06-1954,Internal Auditor,Property,High Net Worth,N,‰©test‰©,No,11
231,Basile,Winsor,Male,48,05-08-1995,Design Engineer,Financial Services,Mass Customer,N,‰£,Yes,3
232,Zaria,Koeppke,Female,94,11-11-1987,Professor,Retail,Mass Customer,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,No,12
233,Art,Barwell,Male,34,08-08-1986,Environmental Tech,Property,Mass Customer,N,‰¡‰«‰µ,No,13
234,Mead,Alpes,Female,71,12-08-1969,Chief Design Engineer,Retail,High Net Worth,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,12
235,Leona,Phateplace,Female,30,26-12-1976,Social Worker,Health,Mass Customer,N,01-Feb,No,15
236,Tybalt,Gillingwater,Male,79,30-10-1954,Research Nurse,Health,Affluent Customer,N,‰©test‰©,No,14
237,Reginald,Dartan,Male,18,07-03-1974,Account Coordinator,Property,High Net Worth,N,ôÁô¢ô£,Yes,11
238,Max,Bilborough,Male,54,04-02-1984,Programmer III,n/a,Mass Customer,N,‰©test‰©,Yes,14
239,Wells,Pressman,Male,62,13-12-1992,Registered Nurse,Health,Affluent Customer,N,1.00E+96,No,3
240,Gavin,Fawks,Male,49,28-07-1989,Administrative Assistant III,IT,High Net Worth,N,1.00E+02,Yes,15
241,Quillan,Duigan,Male,94,09-05-1987,Quality Engineer,Entertainment,Mass Customer,N,<img src=x onerror=alert('hi') />,No,20
242,Taite,Droghan,Male,17,20-03-1992,Nurse,Property,Affluent Customer,N,‰‰‰,No,8
243,Barbara,Croxley,Female,94,02-09-1976,Teacher,Manufacturing,High Net Worth,N,$1.00,Yes,14
244,Germayne,Sperry,Male,57,25-11-1974,,Retail,Affluent Customer,N,1'; DROP TABLE users--,No,8
245,Noell,Grahlmans,Female,6,26-09-2001,Associate Professor,Financial Services,Affluent Customer,N,?? ? ? ? ? ? ? ?,No,1
246,Binny,Whight,Female,63,28-02-1991,Technical Writer,Manufacturing,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,9
247,Kristal,Joysey,Female,62,06-05-1983,Staff Accountant II,Financial Services,High Net Worth,N,•?•?¬(å«‰•?‰©,Yes,13
248,Inger,Eskell,Female,76,15-04-1978,Clinical Specialist,Health,Affluent Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,Yes,12
249,D'arcy,Slay,Male,65,13-09-1992,Quality Control Specialist,IT,High Net Worth,N,-$1.00,No,9
250,Kristofer,,Male,53,15-04-1988,Legal Assistant,Health,Mass Customer,N,ôÁô¢ô£,Yes,13
251,Mala,,Female,88,24-12-1977,VP Sales,Financial Services,Affluent Customer,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,Yes,10
252,Anthea,Ruskin,Female,39,24-01-1983,Account Coordinator,Property,Mass Customer,N,‹È(•À£‰•À£)‹È:*:,Yes,13
253,Amalee,Choak,Female,82,11-05-1997,Food Chemist,Health,Mass Customer,N,!@#$%^&*(),Yes,1
254,Barbie,Rubi,Female,98,22-09-1961,Information Systems Manager,Retail,Mass Customer,N,`‰‰Â‰?‰¼•Â•Â‰Áå¡åá‰‰å±,No,14
255,Keeley,Kruger,Female,2,15-01-1954,Desktop Support Technician,IT,Mass Customer,N,‰‰‰,No,5
256,Linell,Beadle,Female,16,07-05-1975,Director of Sales,Health,High Net Worth,N,NIL,Yes,21
257,Marissa,,Female,70,08-02-1966,Sales Associate,Manufacturing,Affluent Customer,N,‹?ˆ??ˆ¼ôêˆ¼ˆ??•? ‹?ˆ??ˆ¼ôêˆ¼ˆ??•?,Yes,19
258,Othella,Keher,Female,24,03-05-1992,Administrative Officer,Manufacturing,High Net Worth,N,??¾¤Œ?ü¢»Œ?üÊ©¦¾,No,9
259,Venita,Dymick,Female,70,22-07-1983,Senior Developer,Health,High Net Worth,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,Yes,3
260,Farand,Marriner,Female,47,30-08-1979,Senior Quality Engineer,Health,High Net Worth,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,Yes,22
261,Marve,Pryn,Male,74,15-10-1977,Structural Engineer,n/a,Mass Customer,N,$1.00,No,8
262,Cordie,Petrelli,Male,97,23-12-1977,,Health,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,10
263,Tonia,Leigh,Female,89,19-11-1985,Dental Hygienist,Health,High Net Worth,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,No,7
264,Jedd,Spiby,Male,31,07-12-1977,Technical Writer,Health,Mass Customer,N,1,No,11
265,Pennie,Stoile,Male,74,05-10-1965,Sales Representative,Retail,High Net Worth,N,¡Šü?‹‹‹Ç‹‹‹?Šü‹‹,Yes,18
266,Lelia,Garatty,Female,69,19-07-1989,Account Executive,Retail,Affluent Customer,N,00è®$-,No,18
267,Edgar,Buckler,U,53,,,IT,High Net Worth,N,,No,
268,Kacie,Kidston,Female,60,18-10-1978,Chemical Engineer,Manufacturing,Mass Customer,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",No,10
269,Zacherie,Grindley,Male,55,19-09-1954,Nurse Practicioner,Property,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,9
270,Auberta,Roundtree,Female,38,10-12-1970,Budget/Accounting Analyst III,n/a,Mass Customer,N,‹‹?‹‹£‹?‹üÁ‹‹»‹‹,Yes,17
271,Doll,Burtwell,Female,51,13-02-1991,Financial Advisor,Financial Services,Mass Customer,N,$1.00,No,4
272,Arlie,Crean,Female,22,06-06-1987,Product Engineer,Retail,Mass Customer,N,1,Yes,1
273,Nevile,Abraham,Male,54,22-04-1963,Computer Systems Analyst IV,n/a,Mass Customer,N,ôÁô¢ô£,No,19
274,Tessi,Hesse,Female,66,15-09-1976,Social Worker,Health,Mass Customer,N,0/0,Yes,14
275,Dud,,Male,7,27-07-1955,VP Sales,Health,High Net Worth,N,?? ? ? ? ? ? ? ?¤,No,13
276,Goldi,Dwine,Female,47,25-03-1990,,Financial Services,Mass Customer,N,‰£,No,22
277,Jehanna,Alvarado,Female,69,19-02-1956,VP Product Management,n/a,High Net Worth,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,No,15
278,Sydney,Georger,Male,22,30-07-1997,Executive Secretary,n/a,Affluent Customer,N,-$1.00,Yes,4
279,Tamera,Hinckes,Female,0,09-09-1981,Web Designer I,Manufacturing,Mass Customer,N,‰¡‰«‰µ,No,11
280,Welch,MacAllaster,Male,15,22-03-1995,Geologist I,n/a,Affluent Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,5
281,Jeanette,Sizzey,Female,51,27-12-1972,Cost Accountant,Financial Services,High Net Worth,N,"?…?…¡?¬…µ??©?…«??», ?…?…ü?¬…ü? ?…±?…??…«??, ?…µ?» ?…á?©…??…ü?…á?…«?, ?…¡?…µ?» ?…ü?…ü?¬…¦?´",Yes,8
282,Lauren,Curcher,Male,82,27-10-1989,VP Quality Control,Argiculture,High Net Worth,N,,Yes,11
283,Sari,Noye,Female,34,04-02-1991,Assistant Manager,Retail,Mass Customer,N,1;DROP TABLE users,No,2
284,Seth,Moorman,Male,38,11-04-1986,Financial Analyst,Financial Services,High Net Worth,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,Yes,9
285,Julee,Janovsky,Female,3,19-11-1977,Community Outreach Specialist,Manufacturing,Mass Customer,N,‹È(•À£‰•À£)‹È:*:,No,12
286,Kiley,Canaan,Male,99,01-08-1989,Accounting Assistant II,Manufacturing,Affluent Customer,N,"?…?…¡?¬…µ??©?…«??», ?…?…ü?¬…ü? ?…±?…??…«??, ?…µ?» ?…á?©…??…ü?…á?…«?, ?…¡?…µ?» ?…ü?…ü?¬…¦?´",Yes,11
287,Hannie,Wodham,Female,41,06-05-1985,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,-$1.00,No,4
288,Ebenezer,Seedman,Male,71,08-09-1985,,Manufacturing,High Net Worth,N,-1.00E+02,No,9
289,Modestia,Lithgow,Female,43,12-04-1970,Clinical Specialist,Health,High Net Worth,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,No,10
290,Giorgio,Kevane,U,42,,Senior Sales Associate,IT,Mass Customer,N,,No,
291,Aime,Burston,Female,63,22-10-1971,Assistant Media Planner,Entertainment,Mass Customer,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,No,4
292,Gelya,Gerant,Female,42,24-11-1961,VP Product Management,n/a,Affluent Customer,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,Yes,9
293,Virgilio,Willcocks,Male,80,10-12-1989,Administrative Assistant III,Manufacturing,Mass Customer,N,?©??,Yes,20
294,Magnum,Slowan,Male,39,01-04-1959,Recruiting Manager,n/a,High Net Worth,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí?íêGíÈOí?íí¨,No,5
295,Lena,Chape,Female,64,26-12-1964,Database Administrator II,n/a,Mass Customer,N,"?…?…¡?¬…µ??©?…«??», ?…?…ü?¬…ü? ?…±?…??…«??, ?…µ?» ?…á?©…??…ü?…á?…«?, ?…¡?…µ?» ?…ü?…ü?¬…¦?´",Yes,18
296,Marshal,Rathbone,Male,34,19-06-1972,,Health,High Net Worth,N,-1,Yes,17
297,Cecile,MacLise,Female,33,27-04-1959,Electrical Engineer,Manufacturing,High Net Worth,N,,No,16
298,Maurise,Lenglet,Male,69,15-08-1956,Engineer I,Manufacturing,High Net Worth,N,test‰Êtest‰Ç,No,9
299,Corabelle,Hartnell,Female,80,15-09-1956,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,‰¡‰«‰µ,Yes,7
300,Malachi,Hadcroft,Male,88,22-06-1956,Clinical Specialist,Health,Mass Customer,N,",./;'[]\-=",No,9
301,Hildy,Bilbrook,Female,54,10-10-1980,Developer IV,Manufacturing,High Net Worth,N,"__•?(,_,*)",No,19
302,Laurice,Colgrave,Female,32,27-03-1977,,Health,Mass Customer,N,‰»‰»test‰»,No,13
303,Shane,Smetoun,Female,59,15-08-1974,Assistant Professor,Argiculture,Mass Customer,N,?? ? ? ? ? ? ? ?,Yes,14
304,Paddy,Mumbray,Male,36,27-03-1969,VP Marketing,Manufacturing,Mass Customer,N,ôÁô¢ô£,Yes,15
305,Cris,Chellam,Female,1,17-03-1974,Financial Analyst,Financial Services,Mass Customer,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí?íêGíÈOí?íí¨,No,11
306,Ruy,Adanet,Male,19,02-08-1973,Registered Nurse,Health,High Net Worth,N,“ü‘‘¡’Ê‘´«,No,18
307,Ruben,Handlin,Male,55,18-08-1984,Clinical Specialist,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,12
308,Iver,Dobsons,Male,2,09-03-1983,Database Administrator I,IT,High Net Worth,N,•?•?¬(å«‰•?‰©,No,4
309,Maurizia,Ligerton,Female,53,02-10-1974,Clinical Specialist,Health,Mass Customer,N,¬?¾Ê?,Yes,21
310,Myranda,Clowser,Female,0,13-02-1985,Account Coordinator,Financial Services,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,18
311,Jaimie,Halms,Female,86,16-08-1957,Internal Auditor,Health,High Net Worth,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ?olop æ‚ ‚ƒ?oqƒl æn æunp‡«p‡«ƒu‡« ƒ?odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ?næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ?olop ƒønsd‡« ƒø‚ƒ?oè´,No,12
312,Garek,Prattin,Male,44,17-03-1958,Desktop Support Technician,Financial Services,Affluent Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,Yes,6
313,Theo,McKune,Male,70,22-12-1987,Operator,Manufacturing,Mass Customer,N,!@#$%^&*(),Yes,13
314,Catie,Advani,Female,27,25-08-1962,Marketing Assistant,Retail,High Net Worth,N,Œ£?¾?¢»,Yes,5
315,Lisa,Odlin,Female,67,16-04-1958,Chief Design Engineer,Manufacturing,Affluent Customer,N,‡Ê,No,12
316,Genni,Larway,Female,72,01-06-1976,Environmental Specialist,Manufacturing,Mass Customer,N,nil,Yes,10
317,Elicia,Dahler,Female,26,10-02-1974,Automation Specialist II,Entertainment,Mass Customer,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",Yes,14
318,Libbie,Castelin,Female,21,19-05-1969,Programmer III,Retail,Affluent Customer,N,?©??,Yes,18
319,Madelle,Matteris,Female,32,11-10-1971,,Retail,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,Yes,14
320,Aldous,Cubin,Male,19,09-02-1997,Registered Nurse,Health,Mass Customer,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,No,4
321,Christean,Finnes,Female,58,15-09-1973,Marketing Manager,n/a,Mass Customer,N,‰£,No,18
322,De,Denington,Female,19,10-03-1977,Research Associate,Financial Services,Mass Customer,N,1.00E+02,Yes,11
323,Celka,Goodrich,Female,54,04-06-1973,Senior Developer,Health,Mass Customer,N,‰¡‰«‰µ‰‰‰,Yes,7
324,Franz,Lyptrit,Male,97,05-08-1986,Computer Systems Analyst I,IT,Mass Customer,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí?íêGíÈOí?íí¨,Yes,15
325,Anthia,Ghilardini,Female,98,26-09-1971,Computer Systems Analyst I,Financial Services,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,17
326,Guenna,Spensly,Female,74,16-02-1980,Help Desk Operator,Financial Services,Mass Customer,N,"__•?(,_,*)",No,6
327,Cris,Richfield,Female,10,24-07-1968,Design Engineer,Health,Mass Customer,N,•?•?¬(å«‰•?‰©,No,12
